pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
641,16,542,1,67,1
642,16,37,1,1,1
642,16,37,1,85,1
642,16,44,1,13,1
642,16,84,1,1,7
642,16,87,1,67,1
642,16,97,1,37,1
642,16,207,1,7,1
642,16,242,1,49,1
642,16,253,1,1,5
642,16,268,1,1,4
642,16,268,1,55,1
642,16,279,1,19,1
642,16,310,1,1,6
642,16,351,1,25,1
642,16,359,1,1,2
642,16,359,1,79,1
642,16,377,1,31,1
642,16,399,1,73,1
642,16,417,1,1,3
642,16,417,1,61,1
642,16,435,1,43,1
643,16,53,1,22,1
643,16,82,1,1,2
643,16,126,1,78,1
643,16,163,1,36,1
643,16,200,1,85,1
643,16,225,1,29,1
643,16,242,1,71,1
643,16,246,1,15,1
643,16,286,1,8,1
643,16,286,1,64,1
643,16,304,1,92,1
643,16,326,1,43,1
643,16,406,1,54,1
643,16,424,1,1,1
643,16,551,1,100,1
643,16,558,1,50,1
644,16,82,1,1,2
644,16,85,1,22,1
644,16,87,1,78,1
644,16,163,1,36,1
644,16,200,1,85,1
644,16,225,1,29,1
644,16,242,1,71,1
644,16,246,1,15,1
644,16,286,1,8,1
644,16,286,1,64,1
644,16,304,1,92,1
644,16,337,1,54,1
644,16,422,1,1,1
644,16,428,1,43,1
644,16,550,1,100,1
644,16,559,1,50,1
645,16,14,1,37,1
645,16,88,1,25,1
645,16,89,1,55,1
645,16,90,1,1,3
645,16,90,1,67,1
645,16,157,1,49,1
645,16,200,1,1,1
645,16,200,1,85,1
645,16,201,1,61,1
645,16,286,1,7,1
645,16,317,1,1,6
645,16,326,1,31,1
645,16,335,1,1,4
645,16,341,1,1,5
645,16,359,1,1,2
645,16,359,1,79,1
645,16,386,1,13,1
645,16,414,1,43,1
645,16,444,1,73,1
645,16,523,1,19,1
646,16,58,1,22,1
646,16,59,1,78,1
646,16,82,1,1,2
646,16,163,1,36,1
646,16,184,1,43,1
646,16,196,1,1,1
646,16,200,1,85,1
646,16,225,1,29,1
646,16,246,1,15,1
646,16,283,1,71,1
646,16,286,1,8,1
646,16,286,1,64,1
646,16,304,1,92,1
646,16,406,1,57,1
646,16,549,1,50,1
647,16,14,1,49,1
647,16,24,1,7,1
647,16,36,1,19,1
647,16,43,1,1,2
647,16,56,1,67,1
647,16,61,1,13,1
647,16,270,1,25,1
647,16,370,1,73,1
647,16,401,1,37,1
647,16,453,1,1,1
647,16,501,1,55,1
647,16,514,1,31,1
647,16,526,1,61,1
647,16,533,1,43,1
648,16,47,1,16,1
648,16,60,1,31,1
648,16,93,1,11,1
648,16,94,1,57,1
648,16,98,1,6,1
648,16,195,1,85,1
648,16,272,1,71,1
648,16,298,1,21,1
648,16,304,1,64,1
648,16,358,1,50,1
648,16,369,1,43,1
648,16,370,1,78,1
648,16,496,1,1,1
648,16,497,1,36,1
648,16,512,1,26,1
649,16,63,1,73,1
649,16,98,1,1,3
649,16,103,1,1,6
649,16,120,1,77,1
649,16,161,1,44,1
649,16,163,1,29,1
649,16,192,1,66,1
649,16,199,1,11,1
649,16,210,1,7,1
649,16,232,1,1,5
649,16,319,1,33,1
649,16,324,1,40,1
649,16,393,1,1,4
649,16,404,1,51,1
649,16,405,1,55,1
649,16,443,1,22,1
649,16,488,1,18,1
649,16,493,1,62,1
649,16,546,1,1,2
649,16,565,1,1,1
650,16,22,1,5,1
650,16,33,1,1,1
650,16,34,1,42,1
650,16,36,1,27,1
650,16,42,1,18,1
650,16,44,1,11,1
650,16,45,1,1,2
650,16,73,1,15,1
650,16,205,1,8,1
650,16,220,1,45,1
650,16,339,1,39,1
650,16,341,1,35,1
650,16,402,1,32,1
650,16,452,1,48,1
651,16,22,1,5,1
651,16,33,1,1,1
651,16,34,1,48,1
651,16,36,1,30,1
651,16,42,1,20,1
651,16,44,1,11,1
651,16,45,1,1,2
651,16,73,1,15,1
651,16,205,1,8,1
651,16,220,1,52,1
651,16,302,1,26,1
651,16,339,1,44,1
651,16,341,1,39,1
651,16,402,1,35,1
651,16,452,1,55,1
652,16,22,1,5,1
652,16,33,1,1,4
652,16,34,1,48,1
652,16,36,1,30,1
652,16,42,1,20,1
652,16,44,1,11,1
652,16,45,1,1,5
652,16,73,1,15,1
652,16,187,1,1,3
652,16,205,1,8,1
652,16,220,1,52,1
652,16,302,1,26,1
652,16,339,1,44,1
652,16,341,1,41,1
652,16,359,1,1,2
652,16,359,1,60,1
652,16,364,1,1,1
652,16,402,1,35,1
652,16,416,1,70,1
652,16,452,1,55,1
652,16,596,1,36,1
652,16,596,1,75,1
653,16,10,1,1,1
653,16,39,1,1,2
653,16,52,1,5,1
653,16,53,1,35,1
653,16,60,1,17,1
653,16,83,1,20,1
653,16,94,1,41,1
653,16,113,1,27,1
653,16,126,1,48,1
653,16,241,1,43,1
653,16,261,1,38,1
653,16,336,1,11,1
653,16,381,1,25,1
653,16,473,1,31,1
653,16,478,1,46,1
653,16,488,1,14,1
654,16,10,1,1,1
654,16,39,1,1,2
654,16,52,1,5,1
654,16,53,1,41,1
654,16,60,1,18,1
654,16,83,1,22,1
654,16,94,1,48,1
654,16,113,1,30,1
654,16,126,1,55,1
654,16,241,1,51,1
654,16,261,1,45,1
654,16,336,1,11,1
654,16,381,1,27,1
654,16,473,1,34,1
654,16,478,1,53,1
654,16,488,1,14,1
655,16,10,1,1,5
655,16,39,1,1,6
655,16,52,1,5,1
655,16,53,1,42,1
655,16,60,1,18,1
655,16,83,1,22,1
655,16,94,1,51,1
655,16,113,1,30,1
655,16,126,1,61,1
655,16,241,1,55,1
655,16,247,1,1,4
655,16,248,1,1,1
655,16,248,1,69,1
655,16,261,1,47,1
655,16,272,1,1,2
655,16,336,1,11,1
655,16,381,1,27,1
655,16,415,1,1,3
655,16,473,1,34,1
655,16,478,1,58,1
655,16,488,1,14,1
655,16,595,1,36,1
655,16,595,1,75,1
656,16,1,1,1,1
656,16,45,1,1,2
656,16,56,1,48,1
656,16,98,1,8,1
656,16,104,1,43,1
656,16,108,1,18,1
656,16,122,1,10,1
656,16,145,1,5,1
656,16,164,1,35,1
656,16,340,1,39,1
656,16,352,1,14,1
656,16,374,1,25,1
656,16,479,1,29,1
656,16,496,1,21,1
657,16,1,1,1,1
657,16,45,1,1,2
657,16,56,1,55,1
657,16,98,1,8,1
657,16,104,1,48,1
657,16,108,1,20,1
657,16,122,1,10,1
657,16,145,1,5,1
657,16,164,1,38,1
657,16,340,1,44,1
657,16,352,1,14,1
657,16,374,1,28,1
657,16,479,1,33,1
657,16,496,1,23,1
658,16,1,1,1,4
658,16,45,1,1,5
658,16,56,1,60,1
658,16,98,1,8,1
658,16,104,1,52,1
658,16,108,1,20,1
658,16,114,1,56,1
658,16,122,1,10,1
658,16,145,1,5,1
658,16,164,1,43,1
658,16,185,1,33,1
658,16,191,1,28,1
658,16,272,1,1,2
658,16,326,1,49,1
658,16,352,1,14,1
658,16,400,1,1,1
658,16,400,1,70,1
658,16,425,1,23,1
658,16,561,1,1,3
658,16,594,1,36,1
658,16,594,1,75,1
659,16,3,1,10,1
659,16,24,1,20,1
659,16,33,1,1,1
659,16,36,1,15,1
659,16,43,1,1,3
659,16,89,1,49,1
659,16,91,1,33,1
659,16,97,1,1,2
659,16,98,1,7,1
659,16,162,1,42,1
659,16,175,1,29,1
659,16,189,1,13,1
659,16,263,1,47,1
659,16,316,1,25,1
659,16,340,1,38,1
659,16,341,1,18,1
660,16,14,1,1,4
660,16,24,1,20,1
660,16,33,1,1,5
660,16,36,1,15,1
660,16,43,1,1,7
660,16,89,1,57,1
660,16,91,1,37,1
660,16,97,1,1,6
660,16,98,1,7,1
660,16,162,1,48,1
660,16,175,1,31,1
660,16,189,1,13,1
660,16,263,1,53,1
660,16,316,1,26,1
660,16,340,1,42,1
660,16,341,1,18,1
660,16,359,1,1,1
660,16,359,1,60,1
660,16,523,1,1,3
660,16,563,1,1,2
661,16,13,1,25,1
661,16,33,1,1,1
661,16,45,1,1,2
661,16,64,1,10,1
661,16,97,1,13,1
661,16,98,1,6,1
661,16,175,1,16,1
661,16,211,1,48,1
661,16,355,1,21,1
661,16,363,1,29,1
661,16,366,1,45,1
661,16,382,1,41,1
661,16,488,1,34,1
661,16,512,1,39,1
662,16,13,1,27,1
662,16,33,1,1,1
662,16,45,1,1,2
662,16,52,1,17,1
662,16,64,1,10,1
662,16,97,1,13,1
662,16,98,1,6,1
662,16,175,1,16,1
662,16,211,1,55,1
662,16,355,1,25,1
662,16,363,1,31,1
662,16,366,1,51,1
662,16,382,1,46,1
662,16,488,1,38,1
662,16,512,1,42,1
663,16,13,1,27,1
663,16,33,1,1,3
663,16,45,1,1,4
663,16,52,1,17,1
663,16,64,1,10,1
663,16,97,1,13,1
663,16,98,1,6,1
663,16,175,1,16,1
663,16,211,1,60,1
663,16,355,1,25,1
663,16,363,1,31,1
663,16,366,1,55,1
663,16,382,1,49,1
663,16,394,1,1,2
663,16,413,1,1,1
663,16,413,1,64,1
663,16,488,1,39,1
663,16,512,1,44,1
664,16,33,1,1,1
664,16,78,1,6,1
664,16,81,1,1,2
664,16,450,1,15,1
665,16,106,1,1,1
665,16,182,1,9,1
666,16,16,1,1,5
666,16,48,1,21,1
666,16,60,1,17,1
666,16,77,1,1,3
666,16,78,1,1,4
666,16,79,1,1,2
666,16,113,1,1,6
666,16,219,1,41,1
666,16,312,1,31,1
666,16,405,1,35,1
666,16,483,1,45,1
666,16,522,1,12,1
666,16,542,1,50,1
666,16,577,1,25,1
666,16,600,1,1,1
666,16,600,1,55,1
667,16,29,1,11,1
667,16,33,1,1,1
667,16,36,1,20,1
667,16,43,1,1,2
667,16,52,1,5,1
667,16,53,1,36,1
667,16,242,1,39,1
667,16,283,1,28,1
667,16,304,1,43,1
667,16,315,1,50,1
667,16,424,1,23,1
667,16,497,1,33,1
667,16,510,1,46,1
667,16,526,1,8,1
667,16,568,1,15,1
668,16,29,1,11,1
668,16,33,1,1,2
668,16,36,1,20,1
668,16,43,1,1,3
668,16,52,1,5,1
668,16,53,1,38,1
668,16,63,1,1,1
668,16,242,1,42,1
668,16,283,1,28,1
668,16,304,1,48,1
668,16,315,1,57,1
668,16,424,1,23,1
668,16,497,1,33,1
668,16,510,1,51,1
668,16,526,1,8,1
668,16,568,1,15,1
669,16,22,1,1,2
669,16,33,1,1,1
669,16,75,1,15,1
669,16,76,1,48,1
669,16,80,1,45,1
669,16,273,1,20,1
669,16,312,1,33,1
669,16,345,1,22,1
669,16,381,1,10,1
669,16,572,1,28,1
669,16,580,1,24,1
669,16,581,1,37,1
669,16,584,1,6,1
669,16,585,1,41,1
670,16,22,1,1,2
670,16,33,1,1,1
670,16,75,1,15,1
670,16,76,1,58,1
670,16,80,1,51,1
670,16,273,1,20,1
670,16,312,1,38,1
670,16,345,1,25,1
670,16,381,1,10,1
670,16,572,1,33,1
670,16,580,1,27,1
670,16,581,1,43,1
670,16,584,1,6,1
670,16,585,1,46,1
671,16,80,1,1,11
671,16,273,1,1,3
671,16,312,1,1,12
671,16,345,1,1,4
671,16,381,1,1,2
671,16,447,1,1,6
671,16,572,1,1,8
671,16,574,1,1,1
671,16,579,1,1,5
671,16,580,1,1,7
671,16,581,1,1,9
671,16,585,1,1,10
672,16,22,1,7,1
672,16,33,1,1,1
672,16,36,1,22,1
672,16,38,1,38,1
672,16,39,1,9,1
672,16,73,1,12,1
672,16,74,1,1,2
672,16,75,1,13,1
672,16,208,1,50,1
672,16,235,1,20,1
672,16,339,1,34,1
672,16,348,1,45,1
672,16,388,1,16,1
672,16,402,1,30,1
672,16,523,1,26,1
672,16,532,1,42,1
673,16,22,1,7,1
673,16,33,1,1,2
673,16,36,1,22,1
673,16,38,1,40,1
673,16,39,1,9,1
673,16,73,1,12,1
673,16,74,1,1,3
673,16,75,1,13,1
673,16,89,1,60,1
673,16,208,1,58,1
673,16,235,1,20,1
673,16,332,1,1,1
673,16,332,1,65,1
673,16,339,1,34,1
673,16,348,1,55,1
673,16,388,1,16,1
673,16,402,1,30,1
673,16,523,1,26,1
673,16,532,1,47,1
674,16,2,1,12,1
674,16,4,1,15,1
674,16,33,1,1,1
674,16,34,1,33,1
674,16,43,1,1,2
674,16,163,1,20,1
674,16,233,1,27,1
674,16,242,1,39,1
674,16,292,1,7,1
674,16,327,1,48,1
674,16,494,1,42,1
674,16,509,1,25,1
674,16,526,1,10,1
674,16,575,1,45,1
675,16,2,1,12,1
675,16,4,1,15,1
675,16,33,1,1,3
675,16,34,1,35,1
675,16,43,1,1,4
675,16,163,1,20,1
675,16,233,1,27,1
675,16,242,1,42,1
675,16,269,1,65,1
675,16,292,1,7,1
675,16,327,1,52,1
675,16,359,1,1,2
675,16,359,1,57,1
675,16,490,1,70,1
675,16,494,1,1,1
675,16,494,1,45,1
675,16,509,1,25,1
675,16,526,1,10,1
675,16,575,1,48,1
676,16,28,1,5,1
676,16,29,1,12,1
676,16,33,1,1,1
676,16,36,1,35,1
676,16,39,1,15,1
676,16,44,1,22,1
676,16,45,1,1,2
676,16,204,1,38,1
676,16,316,1,27,1
676,16,389,1,42,1
676,16,514,1,33,1
676,16,538,1,48,1
676,16,608,1,9,1
677,16,10,1,1,1
677,16,43,1,1,2
677,16,60,1,17,1
677,16,93,1,9,1
677,16,113,1,13,1
677,16,252,1,19,1
677,16,343,1,5,1
677,16,473,1,25,1
677,16,574,1,22,1
678,16,10,1,1,4
678,16,43,1,1,5
678,16,60,1,17,1
678,16,93,1,9,1
678,16,94,1,40,1
678,16,113,1,13,1
678,16,115,1,35,1
678,16,204,1,28,1
678,16,212,1,1,2
678,16,252,1,19,1
678,16,270,1,1,3
678,16,272,1,43,1
678,16,286,1,45,1
678,16,343,1,5,1
678,16,357,1,31,1
678,16,389,1,48,1
678,16,473,1,25,1
678,16,501,1,1,1
678,16,501,1,53,1
678,16,574,1,22,1
678,16,581,1,50,1
679,16,14,1,1,2
679,16,33,1,1,1
679,16,163,1,29,1
679,16,210,1,5,1
679,16,228,1,13,1
679,16,319,1,8,1
679,16,332,1,22,1
679,16,334,1,32,1
679,16,379,1,39,1
679,16,400,1,35,1
679,16,425,1,20,1
679,16,442,1,42,1
679,16,475,1,18,1
679,16,514,1,26,1
679,16,533,1,47,1
680,16,14,1,1,2
680,16,33,1,1,1
680,16,163,1,29,1
680,16,210,1,5,1
680,16,228,1,13,1
680,16,319,1,8,1
680,16,332,1,22,1
680,16,334,1,32,1
680,16,379,1,41,1
680,16,400,1,36,1
680,16,425,1,20,1
680,16,442,1,45,1
680,16,475,1,18,1
680,16,514,1,26,1
680,16,533,1,51,1
681,16,14,1,1,11
681,16,163,1,1,5
681,16,210,1,1,1
681,16,228,1,1,2
681,16,332,1,1,12
681,16,334,1,1,6
681,16,379,1,1,8
681,16,400,1,1,7
681,16,425,1,1,4
681,16,442,1,1,9
681,16,457,1,1,10
681,16,475,1,1,3
681,16,533,1,1,14
681,16,588,1,1,13
682,16,94,1,48,1
682,16,175,1,38,1
682,16,186,1,6,1
682,16,204,1,35,1
682,16,213,1,29,1
682,16,230,1,1,1
682,16,285,1,44,1
682,16,312,1,25,1
682,16,316,1,8,1
682,16,347,1,17,1
682,16,497,1,13,1
682,16,574,1,50,1
682,16,577,1,21,1
682,16,581,1,42,1
682,16,584,1,1,2
682,16,585,1,31,1
683,16,94,1,48,1
683,16,115,1,57,1
683,16,175,1,38,1
683,16,186,1,6,1
683,16,204,1,35,1
683,16,213,1,29,1
683,16,230,1,1,3
683,16,244,1,64,1
683,16,285,1,44,1
683,16,312,1,25,1
683,16,316,1,8,1
683,16,347,1,17,1
683,16,497,1,13,1
683,16,505,1,1,2
683,16,574,1,53,1
683,16,577,1,21,1
683,16,581,1,42,1
683,16,584,1,1,4
683,16,585,1,31,1
683,16,597,1,1,1
684,16,33,1,1,2
684,16,113,1,58,1
684,16,178,1,17,1
684,16,219,1,67,1
684,16,230,1,1,1
684,16,273,1,45,1
684,16,283,1,21,1
684,16,312,1,26,1
684,16,313,1,10,1
684,16,412,1,36,1
684,16,496,1,13,1
684,16,538,1,41,1
684,16,577,1,31,1
684,16,583,1,49,1
684,16,584,1,5,1
684,16,589,1,8,1
685,16,33,1,1,2
685,16,113,1,58,1
685,16,178,1,17,1
685,16,219,1,67,1
685,16,230,1,1,1
685,16,273,1,45,1
685,16,283,1,21,1
685,16,312,1,26,1
685,16,313,1,10,1
685,16,412,1,36,1
685,16,496,1,13,1
685,16,538,1,41,1
685,16,577,1,31,1
685,16,583,1,49,1
685,16,584,1,5,1
685,16,589,1,8,1
686,16,33,1,1,1
686,16,60,1,21,1
686,16,64,1,1,2
686,16,95,1,18,1
686,16,113,1,31,1
686,16,115,1,4,1
686,16,132,1,1,3
686,16,149,1,13,1
686,16,163,1,43,1
686,16,207,1,12,1
686,16,276,1,48,1
686,16,365,1,35,1
686,16,371,1,27,1
686,16,400,1,46,1
686,16,415,1,23,1
686,16,427,1,39,1
686,16,492,1,8,1
686,16,576,1,15,1
687,16,33,1,1,3
687,16,60,1,21,1
687,16,64,1,1,4
687,16,95,1,18,1
687,16,113,1,31,1
687,16,115,1,4,1
687,16,132,1,1,5
687,16,149,1,13,1
687,16,163,1,43,1
687,16,179,1,1,2
687,16,207,1,12,1
687,16,276,1,1,1
687,16,276,1,48,1
687,16,365,1,35,1
687,16,371,1,27,1
687,16,400,1,46,1
687,16,415,1,23,1
687,16,427,1,39,1
687,16,492,1,8,1
687,16,576,1,15,1
688,16,10,1,1,2
688,16,28,1,1,3
688,16,55,1,4,1
688,16,110,1,7,1
688,16,128,1,20,1
688,16,154,1,10,1
688,16,163,1,13,1
688,16,189,1,18,1
688,16,210,1,37,1
688,16,238,1,49,1
688,16,246,1,28,1
688,16,397,1,24,1
688,16,400,1,41,1
688,16,468,1,32,1
688,16,504,1,1,1
688,16,534,1,45,1
689,16,10,1,1,4
689,16,28,1,1,5
689,16,55,1,4,1
689,16,110,1,7,1
689,16,128,1,20,1
689,16,130,1,1,2
689,16,130,1,65,1
689,16,154,1,10,1
689,16,163,1,13,1
689,16,189,1,18,1
689,16,210,1,37,1
689,16,238,1,55,1
689,16,246,1,28,1
689,16,397,1,24,1
689,16,400,1,44,1
689,16,444,1,1,1
689,16,444,1,60,1
689,16,468,1,32,1
689,16,504,1,1,3
689,16,534,1,48,1
690,16,33,1,1,1
690,16,39,1,9,1
690,16,51,1,15,1
690,16,55,1,1,3
690,16,56,1,42,1
690,16,92,1,32,1
690,16,104,1,28,1
690,16,108,1,1,2
690,16,145,1,12,1
690,16,185,1,5,1
690,16,188,1,38,1
690,16,293,1,19,1
690,16,342,1,23,1
690,16,352,1,25,1
690,16,401,1,35,1
690,16,406,1,49,1
691,16,33,1,1,3
691,16,39,1,9,1
691,16,51,1,15,1
691,16,55,1,1,5
691,16,56,1,42,1
691,16,92,1,32,1
691,16,104,1,28,1
691,16,108,1,1,4
691,16,145,1,12,1
691,16,185,1,5,1
691,16,188,1,38,1
691,16,239,1,1,2
691,16,239,1,67,1
691,16,293,1,19,1
691,16,342,1,23,1
691,16,352,1,25,1
691,16,401,1,35,1
691,16,406,1,53,1
691,16,525,1,1,1
691,16,525,1,59,1
692,16,11,1,9,1
692,16,14,1,25,1
692,16,55,1,1,2
692,16,61,1,20,1
692,16,145,1,12,1
692,16,150,1,1,1
692,16,152,1,30,1
692,16,175,1,16,1
692,16,330,1,48,1
692,16,346,1,7,1
692,16,352,1,34,1
692,16,453,1,43,1
692,16,479,1,39,1
693,16,11,1,9,1
693,16,14,1,25,1
693,16,55,1,1,6
693,16,61,1,20,1
693,16,145,1,12,1
693,16,150,1,1,5
693,16,152,1,30,1
693,16,175,1,16,1
693,16,330,1,53,1
693,16,346,1,7,1
693,16,352,1,34,1
693,16,396,1,1,4
693,16,396,1,67,1
693,16,399,1,1,2
693,16,399,1,57,1
693,16,406,1,1,3
693,16,406,1,63,1
693,16,453,1,47,1
693,16,479,1,42,1
693,16,505,1,1,1
694,16,1,1,1,1
694,16,13,1,22,1
694,16,39,1,1,2
694,16,84,1,6,1
694,16,85,1,49,1
694,16,86,1,31,1
694,16,98,1,17,1
694,16,189,1,13,1
694,16,268,1,11,1
694,16,521,1,40,1
694,16,523,1,35,1
694,16,570,1,25,1
694,16,582,1,45,1
695,16,13,1,1,3
695,16,87,1,1,5
695,16,98,1,1,4
695,16,268,1,1,6
695,16,570,1,1,7
695,16,582,1,1,2
695,16,598,1,1,1
696,16,23,1,10,1
696,16,32,1,49,1
696,16,33,1,1,2
696,16,37,1,40,1
696,16,39,1,1,1
696,16,44,1,17,1
696,16,46,1,6,1
696,16,89,1,44,1
696,16,117,1,12,1
696,16,204,1,20,1
696,16,242,1,34,1
696,16,246,1,26,1
696,16,337,1,37,1
696,16,446,1,15,1
696,16,525,1,30,1
697,16,23,1,10,1
697,16,32,1,53,1
697,16,33,1,1,3
697,16,37,1,42,1
697,16,39,1,1,2
697,16,44,1,17,1
697,16,46,1,6,1
697,16,89,1,47,1
697,16,117,1,12,1
697,16,157,1,68,1
697,16,204,1,20,1
697,16,242,1,34,1
697,16,246,1,26,1
697,16,337,1,37,1
697,16,416,1,75,1
697,16,446,1,15,1
697,16,457,1,1,1
697,16,457,1,58,1
697,16,525,1,30,1
698,16,36,1,15,1
698,16,45,1,1,1
698,16,54,1,18,1
698,16,58,1,50,1
698,16,59,1,65,1
698,16,62,1,20,1
698,16,63,1,57,1
698,16,86,1,5,1
698,16,88,1,10,1
698,16,113,1,47,1
698,16,181,1,1,2
698,16,196,1,13,1
698,16,227,1,44,1
698,16,246,1,26,1
698,16,258,1,38,1
698,16,267,1,41,1
698,16,419,1,34,1
698,16,496,1,30,1
699,16,36,1,15,1
699,16,45,1,1,2
699,16,54,1,18,1
699,16,58,1,56,1
699,16,59,1,74,1
699,16,62,1,20,1
699,16,63,1,63,1
699,16,86,1,5,1
699,16,88,1,10,1
699,16,113,1,50,1
699,16,181,1,1,3
699,16,196,1,13,1
699,16,227,1,46,1
699,16,246,1,26,1
699,16,258,1,38,1
699,16,267,1,43,1
699,16,419,1,34,1
699,16,496,1,30,1
699,16,573,1,1,1
699,16,573,1,77,1
700,16,28,1,5,1
700,16,33,1,1,3
700,16,39,1,1,2
700,16,98,1,13,1
700,16,113,1,33,1
700,16,129,1,17,1
700,16,244,1,45,1
700,16,270,1,1,4
700,16,285,1,25,1
700,16,387,1,41,1
700,16,574,1,1,1
700,16,577,1,20,1
700,16,581,1,29,1
700,16,584,1,9,1
700,16,585,1,37,1
701,16,2,1,4,1
701,16,14,1,60,1
701,16,17,1,8,1
701,16,33,1,1,2
701,16,136,1,44,1
701,16,143,1,48,1
701,16,197,1,1,1
701,16,227,1,20,1
701,16,283,1,36,1
701,16,297,1,40,1
701,16,332,1,16,1
701,16,340,1,32,1
701,16,355,1,12,1
701,16,374,1,24,1
701,16,468,1,1,3
701,16,507,1,55,1
701,16,560,1,28,1
702,16,33,1,1,1
702,16,39,1,1,2
702,16,84,1,7,1
702,16,86,1,23,1
702,16,87,1,45,1
702,16,156,1,30,1
702,16,173,1,31,1
702,16,204,1,14,1
702,16,268,1,11,1
702,16,435,1,50,1
702,16,451,1,34,1
702,16,494,1,39,1
702,16,521,1,26,1
702,16,570,1,17,1
702,16,583,1,42,1
702,16,609,1,20,1
703,16,33,1,1,1
703,16,88,1,5,1
703,16,106,1,1,2
703,16,113,1,60,1
703,16,115,1,18,1
703,16,159,1,8,1
703,16,175,1,35,1
703,16,219,1,70,1
703,16,246,1,31,1
703,16,285,1,40,1
703,16,408,1,46,1
703,16,444,1,49,1
703,16,446,1,21,1
703,16,470,1,27,1
703,16,479,1,12,1
703,16,585,1,50,1
704,16,33,1,1,1
704,16,34,1,32,1
704,16,71,1,5,1
704,16,117,1,13,1
704,16,145,1,1,2
704,16,175,1,28,1
704,16,182,1,9,1
704,16,225,1,18,1
704,16,240,1,25,1
704,16,330,1,38,1
704,16,406,1,42,1
705,16,33,1,1,1
705,16,34,1,32,1
705,16,71,1,5,1
705,16,117,1,13,1
705,16,145,1,1,2
705,16,175,1,28,1
705,16,182,1,9,1
705,16,225,1,18,1
705,16,240,1,25,1
705,16,330,1,38,1
705,16,406,1,47,1
706,16,33,1,1,3
706,16,34,1,32,1
706,16,71,1,5,1
706,16,117,1,13,1
706,16,145,1,1,4
706,16,175,1,28,1
706,16,182,1,9,1
706,16,200,1,1,1
706,16,200,1,63,1
706,16,225,1,18,1
706,16,240,1,25,1
706,16,330,1,38,1
706,16,364,1,1,2
706,16,401,1,50,1
706,16,406,1,47,1
706,16,438,1,55,1
707,16,33,1,1,2
707,16,191,1,15,1
707,16,259,1,32,1
707,16,278,1,40,1
707,16,286,1,36,1
707,16,310,1,8,1
707,16,319,1,12,1
707,16,377,1,50,1
707,16,429,1,34,1
707,16,478,1,44,1
707,16,492,1,27,1
707,16,577,1,18,1
707,16,578,1,23,1
707,16,583,1,43,1
707,16,584,1,5,1
707,16,587,1,1,1
708,16,33,1,1,1
708,16,73,1,23,1
708,16,74,1,8,1
708,16,109,1,1,2
708,16,174,1,28,1
708,16,185,1,19,1
708,16,194,1,39,1
708,16,261,1,31,1
708,16,275,1,13,1
708,16,310,1,5,1
708,16,452,1,49,1
708,16,532,1,54,1
708,16,566,1,45,1
708,16,571,1,35,1
709,16,33,1,1,2
709,16,73,1,23,1
709,16,74,1,8,1
709,16,109,1,1,3
709,16,174,1,28,1
709,16,185,1,19,1
709,16,194,1,39,1
709,16,261,1,31,1
709,16,275,1,13,1
709,16,310,1,5,1
709,16,421,1,55,1
709,16,452,1,49,1
709,16,532,1,1,1
709,16,532,1,62,1
709,16,566,1,45,1
709,16,571,1,35,1
710,16,73,1,20,1
710,16,75,1,16,1
710,16,109,1,1,3
710,16,184,1,4,1
710,16,220,1,42,1
710,16,247,1,36,1
710,16,271,1,1,1
710,16,310,1,1,2
710,16,331,1,26,1
710,16,388,1,11,1
710,16,402,1,48,1
710,16,425,1,30,1
710,16,567,1,6,1
710,16,567,1,23,1
710,16,567,1,40,1
711,16,73,1,20,1
711,16,75,1,16,1
711,16,109,1,1,5
711,16,153,1,1,1
711,16,153,1,75,1
711,16,184,1,4,1
711,16,220,1,42,1
711,16,247,1,36,1
711,16,247,1,70,1
711,16,271,1,1,3
711,16,310,1,1,4
711,16,331,1,26,1
711,16,388,1,11,1
711,16,402,1,48,1
711,16,425,1,30,1
711,16,566,1,1,2
711,16,566,1,57,1
711,16,567,1,6,1
711,16,567,1,23,1
711,16,567,1,40,1
711,16,567,1,63,1
712,16,33,1,1,1
712,16,36,1,15,1
712,16,38,1,49,1
712,16,44,1,1,2
712,16,59,1,43,1
712,16,105,1,47,1
712,16,106,1,1,3
712,16,159,1,20,1
712,16,174,1,22,1
712,16,181,1,5,1
712,16,196,1,10,1
712,16,229,1,35,1
712,16,301,1,30,1
712,16,419,1,39,1
712,16,423,1,26,1
713,16,33,1,1,4
713,16,36,1,15,1
713,16,38,1,56,1
713,16,44,1,1,5
713,16,59,1,46,1
713,16,105,1,51,1
713,16,106,1,1,6
713,16,130,1,1,3
713,16,130,1,60,1
713,16,159,1,20,1
713,16,174,1,22,1
713,16,181,1,5,1
713,16,196,1,10,1
713,16,229,1,35,1
713,16,242,1,1,2
713,16,242,1,65,1
713,16,301,1,30,1
713,16,334,1,1,1
713,16,419,1,42,1
713,16,423,1,26,1
714,16,13,1,31,1
714,16,16,1,11,1
714,16,17,1,16,1
714,16,18,1,40,1
714,16,33,1,1,3
714,16,44,1,13,1
714,16,48,1,1,2
714,16,97,1,18,1
714,16,103,1,1,1
714,16,141,1,5,1
714,16,162,1,43,1
714,16,314,1,23,1
714,16,355,1,27,1
714,16,366,1,35,1
714,16,403,1,48,1
714,16,542,1,58,1
715,16,13,1,31,1
715,16,16,1,11,1
